"","year","momed","sphere","variable","val","prop","prop_low","prop_upp"
"784",2000,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.526580787191222,0.468091852063383,0.585069722319062
"785",2000,"SOME COLLEGE","Public","jobopp","Conventional",0.100892267048771,0.0591920506101957,0.142592483487346
"786",2000,"SOME COLLEGE","Public","jobopp","Feminist",0.899107732951229,0.857407516512654,0.940807949389804
"787",2000,"SOME COLLEGE","Public","lead","Conventional",0.0776963179315211,0.0398449868384209,0.115547649024621
"788",2000,"SOME COLLEGE","Public","lead","Feminist",0.922303682068479,0.884452350975379,0.960155013161579
"789",2000,"SOME COLLEGE","Family","hdecide","Conventional",0.350823102781908,0.279000584560712,0.422645621003105
"790",2000,"SOME COLLEGE","Family","hdecide","Feminist",0.649176897218092,0.577354378996895,0.720999415439288
"791",2000,"SOME COLLEGE","Family","home","Conventional",0.500170365976856,0.42813921279586,0.572201519157852
"792",2000,"SOME COLLEGE","Family","home","Feminist",0.499829634023144,0.427798480842148,0.57186078720414
"793",2000,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.107173738007615,0.0762271853742662,0.138120290640963
"794",2000,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.892826261992385,0.861879709359037,0.923772814625734
"795",2000,"COMPLETED COLLEGE","Public","lead","Conventional",0.0855827520264446,0.0582859408274016,0.112879563225488
"796",2000,"COMPLETED COLLEGE","Public","lead","Feminist",0.914417247973555,0.887120436774512,0.941714059172598
"797",2000,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.301973513264244,0.25619061648004,0.347756410048448
"798",2000,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.698026486735756,0.652243589951552,0.74380938351996
"799",2000,"COMPLETED COLLEGE","Family","home","Conventional",0.442031041133785,0.392696205131087,0.491365877136484
"800",2000,"COMPLETED COLLEGE","Family","home","Feminist",0.557968958866215,0.508634122863516,0.607303794868913
"801",2001,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.15799133408897,0.0780640024288712,0.237918665749069
"802",2001,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.84200866591103,0.762081334250931,0.921935997571129
"803",2001,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.106854634145839,0.037818609397143,0.175890658894535
"804",2001,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.893145365854161,0.824109341105465,0.962181390602857
"805",2001,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.445012562477267,0.321934818963396,0.568090305991138
"806",2001,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.554987437522733,0.431909694008862,0.678065181036604
"807",2001,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.523903939167807,0.411964654424022,0.635843223911592
"808",2001,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.476096060832193,0.364156776088408,0.588035345575978
"809",2001,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.154524058036543,0.107897533081333,0.201150582991754
"810",2001,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.845475941963457,0.798849417008246,0.892102466918667
"811",2001,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.123801238605918,0.0804118708068617,0.167190606404974
"812",2001,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.876198761394082,0.832809393595026,0.919588129193138
"813",2001,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.380481506773119,0.326533614887134,0.434429398659104
"814",2001,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.619518493226881,0.565570601340896,0.673466385112866
"815",2001,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.440850741194118,0.379225864624127,0.50247561776411
"816",2001,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.559149258805882,0.49752438223589,0.620774135375873
"817",2001,"SOME COLLEGE","Public","jobopp","Conventional",0.0968572949531123,0.0549779864737016,0.138736603432523
"818",2001,"SOME COLLEGE","Public","jobopp","Feminist",0.903142705046888,0.861263396567477,0.945022013526298
"819",2001,"SOME COLLEGE","Public","lead","Conventional",0.0749613159706613,0.0380488807081548,0.111873751233168
"820",2001,"SOME COLLEGE","Public","lead","Feminist",0.925038684029339,0.888126248766832,0.961951119291845
"821",2001,"SOME COLLEGE","Family","hdecide","Conventional",0.26696310431649,0.204337536702236,0.329588671930743
"822",2001,"SOME COLLEGE","Family","hdecide","Feminist",0.73303689568351,0.670411328069257,0.795662463297764
"823",2001,"SOME COLLEGE","Family","home","Conventional",0.464541937979612,0.394037820055144,0.53504605590408
"824",2001,"SOME COLLEGE","Family","home","Feminist",0.535458062020388,0.46495394409592,0.605962179944856
"825",2001,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.108510538427076,0.0750619698797446,0.141959106974408
"826",2001,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.891489461572924,0.858040893025592,0.924938030120255
"827",2001,"COMPLETED COLLEGE","Public","lead","Conventional",0.0802470774899454,0.0509185947126273,0.109575560267264
"828",2001,"COMPLETED COLLEGE","Public","lead","Feminist",0.919752922510055,0.890424439732736,0.949081405287373
"829",2001,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.311801914282986,0.264014793665248,0.359589034900725
"830",2001,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.688198085717014,0.640410965099275,0.735985206334752
"831",2001,"COMPLETED COLLEGE","Family","home","Conventional",0.513450818586854,0.461421920746481,0.565479716427228
"832",2001,"COMPLETED COLLEGE","Family","home","Feminist",0.486549181413145,0.434520283572772,0.538578079253519
"833",2002,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.0656554922277699,0.0158700268429916,0.115440957612548
"834",2002,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.93434450777223,0.884559042387452,0.984129973157008
"835",2002,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.0463560803259771,0.00263411446977439,0.0900780461821799
"836",2002,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.953643919674023,0.90992195381782,0.997365885530226
"837",2002,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.388101275620816,0.277109538178543,0.499093013063089
"838",2002,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.611898724379184,0.500906986936911,0.722890461821457
"839",2002,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.492236945297107,0.372284883363324,0.612189007230891
"840",2002,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.507763054702893,0.387810992769109,0.627715116636676
"841",2002,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.118512922233036,0.0786285906195,0.158397253846572
"842",2002,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.881487077766964,0.841602746153428,0.9213714093805
"843",2002,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.0654846157359921,0.035607765203187,0.0953614662687972
"844",2002,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.934515384264008,0.904638533731203,0.964392234796813
"845",2002,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.311898478851286,0.257418106620576,0.366378851081997
"846",2002,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.688101521148714,0.633621148918003,0.742581893379424
"847",2002,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.516072955129559,0.45679859031921,0.575347319939907
"848",2002,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.483927044870441,0.424652680060093,0.54320140968079
"849",2002,"SOME COLLEGE","Public","jobopp","Conventional",0.153038914939217,0.101935255775585,0.204142574102848
"850",2002,"SOME COLLEGE","Public","jobopp","Feminist",0.846961085060783,0.795857425897152,0.898064744224415
"851",2002,"SOME COLLEGE","Public","lead","Conventional",0.0875380195713702,0.0477475586602509,0.12732848048249
"852",2002,"SOME COLLEGE","Public","lead","Feminist",0.91246198042863,0.872671519517511,0.952252441339749
"853",2002,"SOME COLLEGE","Family","hdecide","Conventional",0.284453854663063,0.226462550080596,0.342445159245531
"854",2002,"SOME COLLEGE","Family","hdecide","Feminist",0.715546145336937,0.657554840754469,0.773537449919404
"855",2002,"SOME COLLEGE","Family","home","Conventional",0.514896547047222,0.446360258101328,0.583432835993116
"856",2002,"SOME COLLEGE","Family","home","Feminist",0.485103452952778,0.416567164006884,0.553639741898672
"857",2002,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.0910021470502047,0.0640631967828409,0.117941097317568
"858",2002,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.908997852949795,0.882058902682431,0.935936803217159
"859",2002,"COMPLETED COLLEGE","Public","lead","Conventional",0.0601451471102852,0.0402887607176118,0.0800015335029586
"860",2002,"COMPLETED COLLEGE","Public","lead","Feminist",0.939854852889715,0.919998466497041,0.959711239282388
"861",2002,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.324266622355457,0.277053849280672,0.371479395430243
"862",2002,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.675733377644543,0.628520604569757,0.722946150719328
"863",2002,"COMPLETED COLLEGE","Family","home","Conventional",0.452193029825523,0.401041559504017,0.503344500147029
"864",2002,"COMPLETED COLLEGE","Family","home","Feminist",0.547806970174477,0.496655499852971,0.598958440495983
"865",2003,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.170609787608311,0.0928117758130358,0.248407799403586
"866",2003,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.829390212391689,0.751592200596414,0.907188224186964
"867",2003,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.167331465609436,0.0866976735584111,0.247965257660461
"868",2003,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.832668534390564,0.752034742339539,0.913302326441589
"869",2003,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.327917896797979,0.216247089522964,0.439588704072995
"870",2003,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.672082103202021,0.560411295927005,0.783752910477036
"871",2003,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.516437284179744,0.407100997883488,0.625773570476001
"872",2003,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.483562715820256,0.374226429523999,0.592899002116512
"873",2003,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.143611028813013,0.104160434446895,0.183061623179131
"874",2003,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.856388971186987,0.816938376820869,0.895839565553105
"875",2003,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.118998605006799,0.0831280800229038,0.154869129990694
"876",2003,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.881001394993201,0.845130870009306,0.916871919977096
"877",2003,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.331763001456504,0.28049341751831,0.383032585394697
"878",2003,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.668236998543496,0.616967414605303,0.71950658248169
"879",2003,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.5514354170876,0.495985444331839,0.606885389843361
"880",2003,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.4485645829124,0.393114610156639,0.504014555668161
"881",2003,"SOME COLLEGE","Public","jobopp","Conventional",0.0907553215549513,0.0481427073850714,0.133367935724831
"882",2003,"SOME COLLEGE","Public","jobopp","Feminist",0.909244678445049,0.866632064275169,0.951857292614929
"883",2003,"SOME COLLEGE","Public","lead","Conventional",0.10253697576122,0.0579766601684888,0.147097291353952
"884",2003,"SOME COLLEGE","Public","lead","Feminist",0.89746302423878,0.852902708646048,0.942023339831511
"885",2003,"SOME COLLEGE","Family","hdecide","Conventional",0.287169916755894,0.231615103061282,0.342724730450507
"886",2003,"SOME COLLEGE","Family","hdecide","Feminist",0.712830083244106,0.657275269549493,0.768384896938718
"887",2003,"SOME COLLEGE","Family","home","Conventional",0.489113468094919,0.422101531360971,0.556125404828867
"888",2003,"SOME COLLEGE","Family","home","Feminist",0.510886531905081,0.443874595171133,0.577898468639029
"889",2003,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.112569095593724,0.0843025442581386,0.140835646929309
"890",2003,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.887430904406276,0.859164353070691,0.915697455741861
"891",2003,"COMPLETED COLLEGE","Public","lead","Conventional",0.0855639707263981,0.0602912165120455,0.110836724940751
"892",2003,"COMPLETED COLLEGE","Public","lead","Feminist",0.914436029273602,0.889163275059249,0.939708783487955
"893",2003,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.341931204317325,0.293945504983635,0.389916903651014
"894",2003,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.658068795682675,0.610083096348986,0.706054495016365
"895",2003,"COMPLETED COLLEGE","Family","home","Conventional",0.481283963509104,0.434169954719109,0.5283979722991
"896",2003,"COMPLETED COLLEGE","Family","home","Feminist",0.518716036490896,0.4716020277009,0.565830045280891
"897",2004,"LESS THAN HIGH SCHOOL","Public","jobopp","Conventional",0.143738938421903,0.0658132148874539,0.221664661956352
"898",2004,"LESS THAN HIGH SCHOOL","Public","jobopp","Feminist",0.856261061578097,0.778335338043648,0.934186785112546
"899",2004,"LESS THAN HIGH SCHOOL","Public","lead","Conventional",0.0996433003053388,0.038599671506407,0.160686929104271
"900",2004,"LESS THAN HIGH SCHOOL","Public","lead","Feminist",0.900356699694661,0.839313070895729,0.961400328493593
"901",2004,"LESS THAN HIGH SCHOOL","Family","hdecide","Conventional",0.397196246771544,0.287876203620908,0.506516289922181
"902",2004,"LESS THAN HIGH SCHOOL","Family","hdecide","Feminist",0.602803753228456,0.493483710077819,0.712123796379092
"903",2004,"LESS THAN HIGH SCHOOL","Family","home","Conventional",0.615308998073809,0.508119560220403,0.722498435927214
"904",2004,"LESS THAN HIGH SCHOOL","Family","home","Feminist",0.384691001926191,0.277501564072786,0.491880439779597
"905",2004,"COMPLETED HIGH SCHOOL","Public","jobopp","Conventional",0.126796621335706,0.0898374249689551,0.163755817702458
"906",2004,"COMPLETED HIGH SCHOOL","Public","jobopp","Feminist",0.873203378664294,0.836244182297542,0.910162575031045
"907",2004,"COMPLETED HIGH SCHOOL","Public","lead","Conventional",0.104453465899499,0.0720095650342322,0.136897366764765
"908",2004,"COMPLETED HIGH SCHOOL","Public","lead","Feminist",0.895546534100501,0.863102633235235,0.927990434965768
"909",2004,"COMPLETED HIGH SCHOOL","Family","hdecide","Conventional",0.310928813360323,0.264204296775523,0.357653329945123
"910",2004,"COMPLETED HIGH SCHOOL","Family","hdecide","Feminist",0.689071186639677,0.642346670054877,0.735795703224477
"911",2004,"COMPLETED HIGH SCHOOL","Family","home","Conventional",0.534317227757404,0.477968129647889,0.590666325866919
"912",2004,"COMPLETED HIGH SCHOOL","Family","home","Feminist",0.465682772242596,0.409333674133081,0.522031870352112
"913",2004,"SOME COLLEGE","Public","jobopp","Conventional",0.185411528772548,0.135317869105278,0.235505188439817
"914",2004,"SOME COLLEGE","Public","jobopp","Feminist",0.814588471227452,0.764494811560183,0.864682130894722
"915",2004,"SOME COLLEGE","Public","lead","Conventional",0.130078977902504,0.0861389489676979,0.17401900683731
"916",2004,"SOME COLLEGE","Public","lead","Feminist",0.869921022097496,0.82598099316269,0.913861051032302
"917",2004,"SOME COLLEGE","Family","hdecide","Conventional",0.344200798076243,0.282171890255971,0.406229705896515
"918",2004,"SOME COLLEGE","Family","hdecide","Feminist",0.655799201923757,0.593770294103485,0.717828109744029
"919",2004,"SOME COLLEGE","Family","home","Conventional",0.533829164867513,0.467561050044888,0.600097279690139
"920",2004,"SOME COLLEGE","Family","home","Feminist",0.466170835132487,0.399902720309861,0.532438949955112
"921",2004,"COMPLETED COLLEGE","Public","jobopp","Conventional",0.121711314661435,0.0935687921798007,0.149853837143069
"922",2004,"COMPLETED COLLEGE","Public","jobopp","Feminist",0.878288685338565,0.85014616285693,0.906431207820199
"923",2004,"COMPLETED COLLEGE","Public","lead","Conventional",0.0991283358546296,0.0739612615935147,0.124295410115744
"924",2004,"COMPLETED COLLEGE","Public","lead","Feminist",0.90087166414537,0.875704589884256,0.926038738406485
"925",2004,"COMPLETED COLLEGE","Family","hdecide","Conventional",0.294092675747489,0.253300021616425,0.334885329878554
"926",2004,"COMPLETED COLLEGE","Family","hdecide","Feminist",0.705907324252511,0.665114670121446,0.746699978383575
"927",2004,"COMPLETED COLLEGE","Family","home","Conventional",0.494446847887305,0.450086059831914,0.538807635942696
"928",2004,"COMPLETED COLLEGE","Family","home","Feminist",0.505553152112695,0.461192364057304,0.549913940168086
